Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
4,296.351145,-73.358779,-220.076336,-1.007568,0.505615,0.222046,0,0,0
7,302.183206,-71.89313,-214.045802,-0.928711,0.665161,0.257446,0,0,0
10,310.091603,-72.580153,-198.793893,-0.955688,0.840332,0.264648,0,0,0
13,308.641221,-73.450382,-197.526718,-0.964478,0.994629,0.134766,0,0,0
16,297.633588,-75.206107,-194.503817,-0.931519,0.985229,0.216309,0,0,0
19,280.183206,-77.099237,-198.671756,-0.980347,1.108154,0.090576,0,0,0
22,276.549618,-76.290076,-187.083969,-0.9104,1.287354,0.044556,0,0,0
25,270.961832,-74.091603,-181.221374,-0.930908,1.278198,0.106323,0,0,0
28,274,-69.847328,-162.763359,-0.893677,1.578003,0.061035,0,0,0
31,279.740458,-69.572519,-148.259542,-0.895752,1.511841,0.029907,0,0,0
34,258.70229,-70.916031,-157.007634,-0.939819,1.603027,-0.084351,0,0,0
37,241.068702,-67.129771,-150.030534,-0.878906,1.611816,0.036255,0,0,0
40,223.328244,-59.648855,-138.534351,-0.851685,1.819702,0.01001,0,0,0
43,200.10687,-69.358779,-149.541985,-0.945557,1.407471,-0.049072,0,0,0
46,196.687023,-64.519084,-138.977099,-0.86438,1.292358,0.206909,0,0,0
49,192.274809,-63.007634,-127.801527,-0.845703,1.421753,0.136353,0,0,0
52,187.923664,-61.206107,-125.816794,-0.860718,1.237305,0.092896,0,0,0
55,186.854962,-53.770992,-110.70229,-0.862671,1.494141,0.131714,0,0,0
58,181.603053,-56.870229,-107.770992,-0.885498,1.248169,0.076538,0,0,0
61,170.335878,-56.671756,-113.267176,-0.893066,1.246704,0.173096,0,0,0
64,166.519084,-58.335878,-103.694656,-0.827148,1.242188,0.109741,0,0,0
67,162.748092,-49.587786,-90.961832,-0.870605,1.232056,0.133789,0,0,0
70,171.19084,-46.229008,-74.412214,-0.866211,1.344727,0.193237,0,0,0
73,162.610687,-49.114504,-80.519084,-0.891846,1.248657,0.161011,0,0,0
76,152.076336,-51.694656,-82.946565,-0.841309,1.074585,0.204468,0,0,0
79,129.908397,-51.954198,-93.832061,-0.901978,1.178833,0.133179,0,0,0
82,126.824427,-52.290076,-79.633588,-0.885132,1.254761,0.130371,0,0,0
85,127.725191,-49.969466,-75.526718,-0.879517,1.15918,0.131714,0,0,0
88,128.946565,-48.030534,-72.091603,-0.876343,1.236694,0.24707,0,0,0
91,120.061069,-46.244275,-65.022901,-0.816284,1.219116,0.206665,0,0,0
94,104.732824,-43.40458,-76.015267,-0.879639,1.224243,0.155884,0,0,0
97,86.717557,-49.618321,-87.358779,-0.915405,1.216675,0.118164,0,0,0
100,82.977099,-43.969466,-77.206107,-0.819458,1.243042,0.196167,0,0,0
103,85.938931,-39.328244,-54.137405,-0.86792,1.506958,0.032227,0,0,0
106,89.862595,-47.389313,-54.70229,-0.916992,1.223022,0.048462,0,0,0
109,93.984733,-38.900763,-50.412214,-0.846558,1.53833,0.196045,0,0,0
112,85.175573,-38.641221,-43.083969,-0.889771,1.682007,0.014893,0,0,0
115,65.877863,-44.305344,-45.862595,-0.929077,1.475342,0.001099,0,0,0
118,65.343511,-34.198473,-30.839695,-0.829224,1.778564,0.10083,0,0,0
121,53.969466,-35.725191,-32.198473,-0.855225,1.602783,-0.056885,0,0,0
124,49.465649,-31.679389,-25.389313,-0.883301,1.794434,0.040161,0,0,0
127,51.954198,-30.59542,-10.167939,-0.882202,1.847534,-0.030029,0,0,0
130,49.89313,-30.351145,0.793893,-0.854492,1.904419,-0.02417,0,0,0
133,36.244275,-28.320611,2.671756,-0.853394,1.945923,-0.015137,0,0,0
136,20.137405,-31.389313,2.335878,-0.871826,1.862793,-0.015503,0,0,0
139,-3.328244,-42.21374,-7.312977,-0.884277,1.623413,0.076294,0,0,0
142,-41.19084,-53.648855,-30.763359,-0.883179,1.171753,0.21228,0,0,0
145,-66.671756,-71.328244,-52.519084,-0.931885,0.760864,0.324829,0,0,0
148,-79.969466,-86.687023,-74,-0.871704,0.460815,0.373535,0,0,0
151,-83.755725,-98.427481,-85.160305,-0.860962,0.289429,0.417969,0,0,0
154,-83.145038,-109.572519,-93.435115,-0.890747,0.258423,0.462158,0,0,0
157,-83.206107,-119.099237,-101.038168,-0.8573,0.299927,0.478271,0,0,0
160,-85.099237,-128.091603,-105.358779,-0.871704,0.341309,0.473877,0,0,0
163,-88.885496,-136.229008,-113.038168,-0.860596,0.403809,0.465088,0,0,0
166,-96.305344,-146.442748,-124.977099,-0.839966,0.496948,0.43689,0,0,0
169,-109.450382,-153.755725,-136.793893,-0.815918,0.589722,0.423828,0,0,0
172,-124.870229,-160.045802,-151.022901,-0.817871,0.675293,0.420898,0,0,0
175,-144.793893,-166.274809,-168.778626,-0.800049,0.737427,0.384033,0,0,0
178,-173.755725,-172.137405,-185.038168,-0.927246,0.77417,0.307007,0,0,0
181,-218.167939,-167.312977,-211.419847,-0.906738,0.977905,0.689819,0,0,0
184,-251.19084,-172.717557,-220.030534,-0.791626,0.999512,0.36792,0,0,0
187,-298.244275,-170.274809,-230.091603,-0.791626,1.033936,0.297974,0,0,0
190,-348.610687,-161.145038,-239.175573,-0.769165,1.227417,0.210571,0,0,0
193,-402.320611,-151.236641,-246.763359,-0.805054,1.333862,0.203369,0,0,0
196,-465.221374,-154.244275,-257.862595,-0.873535,1.30896,0.36377,0,0,0
199,-500.244275,-147.465649,-272.839695,-0.79126,1.352173,0.213989,0,0,0
202,-500.244275,-128.763359,-279.618321,-0.737793,1.336792,0.04541,0,0,0
205,-500.244275,-65.725191,-266.427481,-0.831055,1.284302,-0.199951,0,0,0
208,-500.244275,-51.40458,-249.374046,-1.208252,1.1604,0.467163,0,0,0
211,-470.900763,-45.832061,-226.244275,-1.131592,1.283203,0.411743,0,0,0
214,-417.603053,-21.89313,-187.740458,-1.037476,1.51123,0.264404,0,0,0
217,-408.748092,-10.549618,-148.183206,-1.142578,1.573608,0.419922,0,0,0
220,-319.755725,-3.038168,-107.129771,-1.160278,1.699951,0.339355,0,0,0
223,-289.78626,-7.908397,-86.351145,-1.223633,1.752197,0.51416,0,0,0
226,-258.183206,8.21374,-49.236641,-1.16748,1.974243,0.494263,0,0,0
229,-235.694656,4.564885,-11.832061,-1.196045,1.940186,0.438477,0,0,0
232,-210.290076,10.061069,19.526718,-1.162231,1.984131,0.48584,0,0,0
235,-204.641221,8.167939,39.954198,-1.158447,1.819458,0.335815,0,0,0
238,-204.351145,12.916031,60.167939,-1.128174,1.68042,0.543335,0,0,0
241,-202.137405,15.435115,81.938931,-1.104858,1.575684,0.482422,0,0,0
244,-198.671756,9.816794,91.175573,-1.100342,1.26062,0.476807,0,0,0
247,-205.847328,8.122137,96.335878,-1.07019,1.064453,0.39502,0,0,0
250,-208.366412,7.938931,107.068702,-1.084473,0.934937,0.36499,0,0,0
253,-213.221374,7.801527,111.541985,-1.020264,0.724121,0.414551,0,0,0
0,-208.152672,7.984733,114.641221,-1.022095,0.482544,0.477295,0,0,0
3,-201.725191,3.954198,120.992366,-0.972534,0.525391,0.610229,0,0,0
6,-197.129771,9.435115,130.854962,-0.967163,0.793579,0.429688,0,0,0
9,-201.282443,6.580153,130.885496,-1.036011,0.685791,0.271851,0,0,0
12,-213.099237,7.847328,127.312977,-1.115479,0.751099,0.411743,0,0,0
15,-223.908397,4.137405,131.877863,-1.037109,0.693359,0.388062,0,0,0
18,-233.435115,5.343511,124.412214,-1.054321,0.643433,0.377319,0,0,0
21,-228.992366,6.48855,136.045802,-1.023926,0.828247,0.381714,0,0,0
24,-223.862595,3.923664,138.656489,-1.127197,0.936279,0.227539,0,0,0
27,-220.396947,0.854962,148.137405,-1.098999,0.923584,0.484375,0,0,0
30,-220.839695,1.206107,153.969466,-1.105713,0.967285,0.46106,0,0,0
33,-225.816794,3.236641,163.450382,-1.1521,1.147949,0.426636,0,0,0
36,-231.587786,0.290076,174.671756,-1.077637,1.099731,0.366943,0,0,0
39,-241.51145,6.076336,171.740458,-1.121338,1.033325,0.361816,0,0,0
42,-249.541985,1.435115,180.885496,-1.088989,0.755981,0.389893,0,0,0
45,-262.625954,3.389313,174.061069,-1.098267,0.738892,0.469727,0,0,0
48,-269.770992,5.358779,183.694656,-1.073486,0.626831,0.546021,0,0,0
51,-275.832061,10.931298,188.748092,-1.004761,0.560547,0.464844,0,0,0
54,-268,6.763359,191.374046,-1.027832,0.490723,0.293213,0,0,0
57,-251.832061,-4.610687,195.496183,-0.941895,0.30188,0.525635,0,0,0
60,-267.114504,4.305344,180.748092,-1.052734,0.281006,0.576782,0,0,0
63,-280.977099,-16.458015,178.977099,-0.919922,0.187378,0.547119,0,0,0
66,-290.458015,-5.419847,185.679389,-0.817505,0.100952,0.447754,0,0,0
69,-289.419847,-8.580153,173.19084,-0.984497,-0.104858,0.463135,0,0,0
72,-291.19084,-15.603053,163.129771,-0.94397,0.010742,0.457397,0,0,0
75,-288.732824,-25.557252,163.862595,-0.871826,0.043213,0.433228,0,0,0
78,-299.832061,-23.267176,154.70229,-0.91272,0.01062,0.428467,0,0,0
81,-306.931298,-26.992366,151.603053,-0.918945,-0.084229,0.494507,0,0,0
84,-312.335878,-31.664122,141.725191,-0.893066,-0.010864,0.438354,0,0,0
87,-313.312977,-32.030534,129.633588,-0.855713,-0.207397,0.45105,0,0,0
90,-305.648855,-33.068702,126.442748,-0.91394,-0.239258,0.585693,0,0,0
93,-302.305344,-31.847328,123.40458,-0.910156,-0.10376,0.521729,0,0,0
96,-291.496183,-29.770992,127.618321,-0.991943,0.1427,0.407349,0,0,0
99,-264,-40.198473,147.374046,-1.013184,0.271118,0.591553,0,0,0
102,-267.923664,-37.40458,139.450382,-1.012939,0.35144,0.378174,0,0,0
105,-248.076336,-41.984733,165.267176,-1.095947,0.657715,0.547485,0,0,0
108,-252.839695,-40.763359,176.748092,-1.089966,0.858398,0.490723,0,0,0
111,-265.603053,-50.427481,181.267176,-1.105957,0.84082,0.421509,0,0,0
114,-291.343511,-48.916031,189.160305,-1.239136,0.942505,0.423706,0,0,0
117,-295.29771,-48.885496,205.175573,-1.161377,0.897827,0.405151,0,0,0
120,-295.022901,-45.954198,214.503817,-1.181274,0.696655,0.38623,0,0,0
123,-302.076336,-44.48855,217.587786,-1.161743,0.565308,0.254883,0,0,0
126,-303.816794,-39.389313,227.435115,-1.119995,0.312988,0.393555,0,0,0
129,-311.832061,-34.778626,230.70229,-1.126221,0.31311,0.320557,0,0,0
132,-311.709924,-36.961832,234.122137,-1.067505,-0.105103,0.383545,0,0,0
135,-310.061069,-27.954198,235.89313,-1.045532,-0.216919,0.400513,0,0,0
138,-306.916031,-28.305344,235.480916,-1.058472,-0.260254,0.183594,0,0,0
141,-290,-27.221374,247.175573,-0.987915,-0.312988,0.337524,0,0,0
144,-288.961832,-25.007634,241.038168,-0.952759,-0.462524,0.336182,0,0,0
147,-292.351145,-18.977099,230.717557,-1.035889,-0.392456,0.235962,0,0,0
150,-288.473282,-26.061069,230.717557,-0.930664,-0.569824,0.260254,0,0,0
153,-288.854962,-20.854962,225.877863,-0.979248,-0.493286,0.317017,0,0,0
156,-273.801527,-23.480916,228.70229,-0.934082,-0.564209,0.419189,0,0,0
159,-272.839695,-19.557252,222.381679,-0.972656,-0.520508,0.291016,0,0,0
162,-253.236641,-23.236641,235.038168,-0.974976,-0.408691,0.465942,0,0,0
165,-242.320611,-19.832061,238.412214,-1.011108,-0.181152,0.455322,0,0,0
168,-239.969466,-21.328244,241.358779,-1.103638,0.032593,0.304199,0,0,0
171,-247.832061,-25.877863,238.80916,-1.101196,-0.078003,0.122925,0,0,0
174,-253.557252,-23.603053,241.526718,-1.089111,-0.017456,0.358398,0,0,0
177,-260.824427,-18.977099,243.435115,-1.091675,-0.038818,0.227417,0,0,0
180,-257.206107,-20.656489,243.877863,-1.112305,-0.162354,0.173706,0,0,0
183,-252.290076,-14.839695,251.908397,-1.100952,-0.182251,0.411377,0,0,0
186,-240.717557,-13.206107,260,-1.066528,-0.039795,0.472656,0,0,0
189,-252.21374,-8.778626,251.740458,-1.018921,-0.12146,0.201538,0,0,0
192,-252.977099,-2.519084,259.145038,-1.09729,0.011475,0.338013,0,0,0
195,-251.572519,-1.282443,263.267176,-1.062622,-0.03772,0.205566,0,0,0
198,-255.389313,-0.977099,262.320611,-1.000488,-0.062744,0.371338,0,0,0
201,-260.244275,2.412214,261.923664,-1.076904,-0.035889,0.322998,0,0,0
204,-257.648855,-3.862595,265.725191,-1.045166,-0.235229,0.145752,0,0,0
207,-254.977099,2.916031,269.282443,-1.060547,-0.085083,0.25769,0,0,0
210,-257.282443,2.748092,272.748092,-1.079102,-0.197876,0.240234,0,0,0
213,-249.603053,1.984733,285.083969,-0.997559,-0.257324,0.422119,0,0,0
216,-260.564885,4.412214,278.244275,-0.991699,-0.331665,0.3302,0,0,0
219,-268.320611,2.076336,271.847328,-1.020752,-0.434082,0.27771,0,0,0
222,-273.89313,0.870229,269.847328,-1.03186,-0.562866,0.201172,0,0,0
225,-270.946565,-2.366412,264.656489,-0.943115,-0.760498,0.205078,0,0,0
228,-269.007634,-4.183206,256.045802,-0.997681,-0.881226,0.221802,0,0,0
231,-261.40458,-8.290076,251.984733,-0.875854,-1.051392,0.313721,0,0,0
234,-261.29771,-3.038168,245.755725,-0.929688,-1.013672,0.287964,0,0,0
237,-260.748092,-12.152672,231.694656,-0.887329,-1.314209,0.106323,0,0,0
240,-263.160305,-14,213.908397,-0.856812,-1.403931,0.219971,0,0,0
243,-252.137405,-17.129771,214.610687,-0.820435,-1.330566,0.313232,0,0,0
246,-237.969466,-17.282443,213.648855,-0.834229,-1.41333,0.27002,0,0,0
249,-220.21374,-19.221374,203.251908,-0.814331,-1.409912,0.239868,0,0,0
252,-210.259542,-17.19084,199.114504,-0.919067,-1.125732,0.307861,0,0,0
255,-205.480916,-22.80916,196.137405,-0.774048,-1.303589,0.251465,0,0,0
2,-208.778626,-19.526718,185.480916,-0.837524,-1.308838,0.405273,0,0,0
5,-212.198473,-18.580153,174.458015,-0.917969,-1.205444,0.306763,0,0,0
8,-205.083969,-22.717557,173.40458,-0.80542,-1.276733,0.364868,0,0,0
11,-202.992366,-17.648855,164.137405,-0.755615,-1.289307,0.367065,0,0,0
14,-201.374046,-17.435115,157.923664,-0.873657,-1.143066,0.453247,0,0,0
17,-203.89313,-17.343511,143.145038,-0.868286,-1.323608,0.325195,0,0,0
20,-190.320611,-24.519084,146.564885,-0.816162,-1.282593,0.353027,0,0,0
23,-177.267176,-23.648855,149.160305,-0.836914,-1.123779,0.405762,0,0,0
26,-173.969466,-21.603053,141.038168,-0.787598,-1.188965,0.41626,0,0,0
29,-172.870229,-24.580153,135.587786,-0.872681,-1.184326,0.351074,0,0,0
32,-159.236641,-26.045802,139.282443,-0.841919,-1.118286,0.40918,0,0,0
35,-150.137405,-30.824427,134.076336,-0.789795,-1.183228,0.235962,0,0,0
38,-150.427481,-31.969466,133.374046,-0.817627,-1.185425,0.417847,0,0,0
41,-153.770992,-31.160305,120.900763,-0.793579,-1.168945,0.424561,0,0,0
44,-160.778626,-27.40458,108.412214,-0.840332,-1.154297,0.399658,0,0,0
47,-152.70229,-30.671756,116.167939,-0.847412,-1.155029,0.408203,0,0,0
50,-148.442748,-33.29771,116.458015,-0.803589,-1.364258,0.277466,0,0,0
53,-132.625954,-24.503817,112.580153,-0.912964,-1.070312,0.38208,0,0,0
56,-126.305344,-31.725191,118.320611,-0.851074,-1.167603,0.291138,0,0,0
59,-117.557252,-26.59542,125.083969,-0.783325,-1.176636,0.453491,0,0,0
62,-117.648855,-22.70229,121.633588,-0.862427,-1.152832,0.320557,0,0,0
65,-108.793893,-21.923664,128.549618,-0.83374,-0.989624,0.467407,0,0,0
68,-104.824427,-19.572519,133.236641,-0.780884,-1.121094,0.363281,0,0,0
71,-103.419847,-18.961832,129.435115,-0.901245,-1.164673,0.289185,0,0,0
74,-95.923664,-17.145038,136.870229,-0.810791,-1.126465,0.439087,0,0,0
77,-87.572519,-18.442748,142.412214,-0.730103,-1.211182,0.463745,0,0,0
80,-101.984733,-10.824427,121.450382,-0.754395,-1.407959,0.363159,0,0,0
83,-108.748092,-9.541985,117.770992,-0.816895,-1.463867,0.412109,0,0,0
86,-98.503817,-11.648855,123.251908,-0.781006,-1.556152,0.401245,0,0,0
89,-88.717557,-7.725191,115.29771,-0.699585,-1.75354,0.361084,0,0,0
92,-85.236641,-1.007634,106.091603,-0.773193,-1.724121,0.403687,0,0,0
95,-71.145038,-0.091603,110.625954,-0.760742,-1.595947,0.460693,0,0,0
98,-62,-1.145038,110.625954,-0.747437,-1.737915,0.436523,0,0,0
101,-65.068702,-4.030534,94.564885,-0.773682,-1.683716,0.381348,0,0,0
104,-64.473282,-0.122137,91.923664,-0.684448,-1.817871,0.358521,0,0,0
107,-62.061069,5.618321,80.48855,-0.759033,-1.93396,0.349854,0,0,0
110,-53.450382,6.59542,72.442748,-0.769897,-1.814453,0.379639,0,0,0
113,-37.862595,5.007634,76.335878,-0.761963,-1.741089,0.420776,0,0,0
116,-31.938931,6.961832,71.40458,-0.696167,-1.83313,0.365845,0,0,0
119,-32.534351,11.770992,58.564885,-0.752808,-1.788574,0.376709,0,0,0
122,-30.641221,9.007634,51.29771,-0.755615,-1.782104,0.365356,0,0,0
125,-29.648855,12.839695,41.389313,-0.729858,-1.860107,0.331299,0,0,0
128,-18.015267,11.725191,41.801527,-0.768921,-1.80957,0.423584,0,0,0
131,0.48855,13.206107,45.526718,-0.796509,-1.634644,0.425659,0,0,0
134,32.763359,11.618321,61.694656,-0.864502,-1.266113,0.466919,0,0,0
137,61.251908,4.885496,83.328244,-0.916138,-0.734497,0.502197,0,0,0
140,78.381679,-4.458015,110.70229,-0.894775,-0.408813,0.521606,0,0,0
143,85.251908,-10.473282,124.045802,-0.859497,-0.331543,0.540161,0,0,0
146,89.206107,-12.870229,131.358779,-0.858521,-0.338501,0.575317,0,0,0
149,96.778626,-16.244275,142.427481,-0.874756,-0.373047,0.609863,0,0,0
152,109.206107,-18.641221,153.29771,-0.875366,-0.416016,0.601562,0,0,0
155,121.89313,-21.694656,166.152672,-0.866699,-0.5,0.597534,0,0,0
158,136.030534,-22.748092,177.221374,-0.852295,-0.600342,0.581299,0,0,0
161,159.282443,-23.648855,190.900763,-0.870117,-0.63623,0.601929,0,0,0
164,182.885496,-27.175573,210.244275,-0.852905,-0.756226,0.604736,0,0,0
167,209.389313,-30.687023,231.938931,-0.8396,-0.825928,0.601685,0,0,0
170,240.946565,-31.129771,252.21374,-0.786255,-0.930176,0.562256,0,0,0
173,271.51145,-29.267176,267.847328,-0.835083,-0.792358,0.598022,0,0,0
176,302.48855,-32.992366,287.541985,-0.827393,-0.736572,0.611572,0,0,0
179,332.70229,-34.732824,302.335878,-0.805542,-0.716431,0.5979,0,0,0
182,367.496183,-35.435115,309.709924,-0.80127,-0.637451,0.600464,0,0,0
185,396.381679,-37.282443,313.282443,-0.7854,-0.670044,0.569336,0,0,0
188,420.503817,-38.244275,310.015267,-0.7854,-0.671143,0.547974,0,0,0
191,459.709924,-39.51145,305.694656,-0.799194,-0.619629,0.509277,0,0,0
194,485.343511,-34.641221,301.358779,-0.743042,-0.496582,0.297119,0,0,0
197,446,20.351145,282.015267,-0.543945,-0.269409,-0.759521,0,0,0
200,324.977099,52.061069,274.183206,-1.491455,0.021973,0.679565,0,0,0
203,311.175573,18.992366,287.206107,-1.089233,-0.582886,0.570679,0,0,0
206,239.480916,37.343511,249.984733,-0.843384,-1.214478,0.347534,0,0,0
209,231.022901,55.312977,207.984733,-0.972534,-1.312622,0.530884,0,0,0
212,231.496183,64.503817,179.267176,-1.067627,-1.268188,0.641968,0,0,0
215,230.70229,62.10687,161.251908,-1.022461,-1.203735,0.637817,0,0,0
218,215.053435,70.59542,136.305344,-0.950073,-1.120361,0.5896,0,0,0
221,199.19084,73.022901,120.534351,-0.962524,-1.081055,0.69519,0,0,0
224,176.824427,72.198473,97.770992,-0.980591,-1.208496,0.627808,0,0,0
227,165.19084,67.389313,84.351145,-0.994995,-1.17981,0.763062,0,0,0
230,170.59542,57.633588,78.534351,-0.914185,-1.302612,0.789062,0,0,0
233,168.244275,51.541985,57.282443,-0.899658,-1.418213,0.741455,0,0,0
236,174.687023,41.725191,43.312977,-0.964233,-1.270996,0.893188,0,0,0
239,190.427481,29.267176,44.412214,-0.890747,-1.172363,0.86853,0,0,0
242,194.076336,22.21374,34.061069,-0.927368,-0.959839,0.773071,0,0,0
245,206.351145,9.725191,30.152672,-0.924927,-0.89563,0.744507,0,0,0
248,209.587786,2.167939,27.038168,-0.874023,-0.790039,0.729248,0,0,0
251,201.51145,-1.847328,17.877863,-0.922119,-0.503906,0.65979,0,0,0
254,192.167939,-9.725191,4.152672,-0.965454,-0.698975,0.644531,0,0,0
1,185.526718,-17.175573,2.763359,-0.984253,-0.53125,0.655396,0,0,0
4,176.931298,-25.099237,-13.51145,-0.939331,-0.719849,0.533447,0,0,0
7,166.48855,-26.412214,-26.916031,-0.980225,-0.625244,0.674438,0,0,0
10,164.732824,-32.900763,-36.198473,-0.990601,-0.738525,0.61084,0,0,0
13,157.862595,-29.419847,-48.580153,-0.989258,-0.685669,0.616943,0,0,0
16,162.274809,-34.152672,-55.267176,-1.02478,-0.80542,0.637451,0,0,0
19,163.78626,-31.572519,-71.572519,-1.01355,-0.66333,0.65918,0,0,0
22,167.053435,-33.221374,-87.633588,-1.012573,-0.919434,0.618774,0,0,0
25,167.664122,-33.694656,-88.305344,-1.005859,-0.634766,0.711182,0,0,0
28,155.129771,-34.656489,-106.671756,-1.051392,-0.488525,0.557617,0,0,0
31,156.641221,-41.129771,-112.351145,-1.028442,-0.78186,0.532715,0,0,0
34,166.687023,-39.557252,-109.679389,-1.022705,-0.545166,0.608398,0,0,0
37,170.167939,-42.961832,-114.748092,-0.970337,-0.659424,0.514771,0,0,0
40,164.549618,-40.625954,-129.251908,-1.015991,-0.424316,0.596558,0,0,0
43,171.022901,-46.870229,-125.770992,-1.001709,-0.4021,0.551392,0,0,0
46,173.450382,-46.793893,-122.21374,-0.941284,-0.342773,0.565918,0,0,0
49,177.007634,-48.122137,-130.381679,-1.002441,-0.402588,0.51355,0,0,0
52,177.145038,-50.10687,-132.244275,-0.944946,-0.446411,0.516724,0,0,0
55,184.671756,-49.740458,-128.244275,-0.888184,-0.225586,0.620605,0,0,0
58,188.412214,-51.129771,-124.137405,-0.894897,-0.061401,0.60083,0,0,0
61,190.916031,-54.900763,-126.48855,-0.924683,-0.099976,0.491943,0,0,0
64,198.519084,-60.656489,-124.061069,-0.879639,-0.078735,0.550903,0,0,0
67,199.725191,-63.068702,-119.450382,-0.87085,-0.022461,0.51123,0,0,0
70,210.10687,-69.389313,-111.358779,-0.841431,-0.063354,0.600708,0,0,0
73,208.854962,-66.885496,-111.099237,-0.822998,0.072388,0.575439,0,0,0
76,200.167939,-71.328244,-118.183206,-0.927856,0.062012,0.466553,0,0,0
79,205.114504,-75.618321,-115.022901,-0.893311,-0.029053,0.496216,0,0,0
82,199.022901,-79.175573,-118.977099,-0.946899,-0.178955,0.537598,0,0,0
85,196.244275,-79.709924,-120.366412,-0.905518,-0.042358,0.495483,0,0,0
88,191.129771,-82.030534,-127.465649,-0.997803,-0.249878,0.472778,0,0,0
91,194.519084,-82.229008,-127.877863,-0.968384,-0.061035,0.504639,0,0,0
94,198.961832,-88.946565,-128.259542,-0.990112,-0.384888,0.414062,0,0,0
97,215.740458,-84.473282,-120.198473,-0.957886,-0.030396,0.51355,0,0,0
100,224.625954,-87.19084,-117.862595,-0.991211,-0.247314,0.455688,0,0,0
103,230.030534,-85.496183,-118.946565,-0.986328,0.100952,0.485962,0,0,0
106,229.175573,-86.229008,-117.938931,-0.97937,0.035522,0.370361,0,0,0
109,223.465649,-88.229008,-123.022901,-1.017944,0.015625,0.357788,0,0,0
112,222.610687,-85.435115,-120.122137,-0.989502,0.231812,0.347656,0,0,0
115,224.763359,-87.832061,-119.572519,-1.009888,-0.022827,0.345093,0,0,0
118,230.366412,-85.343511,-114.977099,-0.97583,0.181763,0.309937,0,0,0
121,227.129771,-84.977099,-124.244275,-1.044922,0.267212,0.250732,0,0,0
124,219.78626,-90.564885,-133.068702,-1.019287,-0.072876,0.286011,0,0,0
127,208.992366,-91.038168,-144.961832,-1.072632,-0.165039,0.400024,0,0,0
130,208.625954,-92.320611,-148.137405,-1.055786,0.012695,0.361328,0,0,0
133,210.21374,-93.78626,-151.007634,-1.069214,-0.193115,0.353638,0,0,0
136,212.244275,-93.557252,-161.709924,-1.104248,-0.230957,0.424805,0,0,0
139,219.938931,-96.610687,-165.954198,-1.052734,-0.363525,0.407715,0,0,0
142,229.755725,-93.038168,-162.381679,-1.074585,-0.098267,0.43811,0,0,0
145,233.557252,-90.641221,-175.938931,-1.112793,-0.145386,0.348022,0,0,0
148,228.167939,-94.10687,-189.038168,-1.14563,-0.314697,0.435669,0,0,0
151,229.419847,-95.343511,-195.877863,-1.117676,-0.225464,0.323364,0,0,0
154,233.465649,-95.389313,-203.374046,-1.132812,-0.244873,0.318726,0,0,0
157,246.931298,-95.114504,-198.564885,-1.121216,-0.288696,0.348877,0,0,0
160,250.244275,-93.19084,-206.152672,-1.144287,0.024902,0.287842,0,0,0
163,260.610687,-96.458015,-205.083969,-1.104126,0.126221,0.151978,0,0,0
166,260.778626,-96.229008,-209.969466,-1.097168,0.086304,0.295044,0,0,0
169,258.198473,-98.641221,-221.740458,-1.121582,-0.09668,0.234009,0,0,0
172,262.778626,-99.206107,-213.679389,-1.068481,0.333618,0.275146,0,0,0
175,261.832061,-96.870229,-210.473282,-1.06189,0.346802,0.170044,0,0,0
178,259.664122,-97.908397,-220.70229,-1.120605,0.35022,0.140991,0,0,0
181,247.801527,-95.862595,-230.793893,-1.16687,0.402954,0.053101,0,0,0
184,245.374046,-94.839695,-221.083969,-1.058838,0.412354,0.124878,0,0,0
187,237.78626,-94.793893,-228.778626,-1.144775,0.462524,0.094116,0,0,0
190,232.580153,-91.78626,-234.916031,-1.005249,0.499878,0.215942,0,0,0
193,228.274809,-86.473282,-241.038168,-1.118286,0.337036,0.261719,0,0,0
196,228.183206,-92.549618,-244.854962,-1.052246,0.610474,0.005615,0,0,0
199,222.320611,-92.015267,-225.954198,-1.076904,0.505737,0.221313,0,0,0
202,249.129771,-94.931298,-209.282443,-0.960938,0.43042,0.11731,0,0,0
205,239.694656,-79.343511,-241.068702,-0.94043,0.695801,0.150879,0,0,0
208,219.954198,-80.885496,-251.374046,-1.046875,0.63623,0.157837,0,0,0
211,201.877863,-82.580153,-246.961832,-1.019409,0.719849,0.191406,0,0,0
214,199.526718,-93.587786,-235.587786,-1.034058,0.373535,0.20874,0,0,0
217,214.992366,-98.274809,-221.099237,-0.946289,0.403076,0.341553,0,0,0
220,229.435115,-90.641221,-217.938931,-0.922119,0.544189,0.1427,0,0,0
223,232.48855,-88.305344,-222.167939,-1.001831,0.402954,0.193237,0,0,0
226,234.854962,-85.801527,-221.954198,-0.914185,0.440918,0.262573,0,0,0
229,226.198473,-82.564885,-230.137405,-1.034912,0.651245,0.199463,0,0,0
232,234.610687,-82.687023,-217.053435,-0.939087,0.457153,0.195312,0,0,0
235,232.687023,-76.503817,-225.022901,-1.046387,0.568359,0.192139,0,0,0
238,236.21374,-75.709924,-226.641221,-1.005127,0.603394,0.198853,0,0,0
241,236.10687,-78.320611,-225.541985,-1.007324,0.545776,0.085938,0,0,0
